Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,No Tax Liens,No Credit Problems,No Bankruptcies,Credit Score Tier,Credit Default,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Purpose_renewable energy
0.68190974,1.1753724,-0.11095342,1.8068435,-0.03088362,0.54828775,-0.3409789,-0.33709905,1,1.8277893,0.6963147,2.2083359,4.0925875,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.19323488,1.1753724,-0.11095342,-0.23039849,1.0910401,0.59935814,-0.3409789,-0.33709905,1,1.3001848,-0.12525472,0.20271273,-0.22658063,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5034801,1.1753724,-0.11095342,-0.02667429,-0.49953538,0.20139067,-0.3409789,-0.33709905,0,-0.15935181,-0.40327564,-0.82303196,-0.22519006,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9145123,-1.2230566,-0.11095342,-1.0452954,-1.0533966,-0.49644458,-0.3409789,-0.33709905,0,-0.9846356,-0.4122421,-1.0666181,-0.22797123,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7428178,1.1753724,-0.11095342,-1.4527438,-0.8403731,-0.466566,-0.3409789,-0.33709905,1,-0.048785187,-0.4789528,-0.76240796,-0.22866653,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,-0.8415711,-1.7350718,-0.72236365,-0.3409789,-0.33709905,0,-0.4966899,-0.6420831,-0.8688983,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.02667429,-0.42852753,-0.36283416,1.6647792,2.545732,0,-0.32467613,-0.3961622,0.29301986,-0.2314477,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7539662,-0.9565645,-0.11095342,0.58449835,-0.47113228,-0.22814186,-0.3409789,-0.33709905,0,-0.16298321,-0.13810667,0.29436147,-0.243963,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.017428553,-1.4895487,-0.11095342,-0.8415711,-0.04508524,-0.94567347,-0.3409789,-0.33709905,0,-0.019733978,-0.9118549,-0.710756,-0.24118182,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.43412268,-1.0817997,-0.016987124,-0.3409789,-0.33709905,0,-0.22882625,0.021556586,-0.4451172,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-1.2490195,0.5229775,-0.48594412,1.6647792,2.545732,0,-1.0085263,-0.49814108,-0.7906656,-0.2314477,True,False,False,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.40493378,-1.2230566,-0.11095342,-0.23039849,-0.85457456,-0.40556788,-0.3409789,-0.33709905,1,1.679953,0.016535351,-0.4296887,-0.26134536,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0086706,-0.6900724,-0.11095342,-0.8415711,-1.1954123,-0.47506183,-0.3409789,-0.33709905,0,-1.0188472,-0.1577134,-0.71100754,-0.22588535,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.14444834,1.1753724,-0.11095342,-0.23039849,-0.04508524,-0.47585732,1.6647792,2.545732,0,-1.433687,-0.25610566,-0.32068285,-0.22936182,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.6378469,0.4519696,0.92932725,-0.3409789,-0.33709905,0,-0.04429372,0.31398365,0.028638834,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.40689227,0.6423881,-0.11095342,0.99194676,-1.039195,-0.12221448,-0.3409789,-0.33709905,0,-0.6063009,0.02251301,1.0662904,-0.22519006,True,True,True,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.46524528,0.37589598,-0.11095342,-1.2490195,0.7217993,-0.8707383,1.6647792,2.545732,0,-1.0218097,-0.78979105,0.058321953,-0.2300571,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.64085066,0.10940389,-0.11095342,-1.0452954,0.30995393,-0.7408508,-0.3409789,-0.33709905,0,1.8431749,-0.6163194,-1.0153853,-0.22658063,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.004541709,1.1753724,-0.11095342,0.17704992,0.4945742,0.07287137,-0.3409789,-0.33709905,0,0.17569275,0.8944143,0.44093236,-0.24048653,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.48051146,1.1753724,-0.11095342,1.8068435,0.43776798,1.4966067,-0.3409789,-0.33709905,0,-0.23283991,0.1846869,1.343836,-0.22101828,True,True,True,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.40377274,-1.4895487,-0.11095342,1.6031194,-0.40012443,-0.651215,-0.3409789,-0.33709905,0,1.8431749,-0.76247317,-0.89866525,-0.22658063,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0049996614,-0.42358032,3.571129,-0.02667429,1.3182653,-0.4218595,3.6705375,-0.33709905,0,-0.43820518,-0.7622938,0.061675977,-0.25022066,False,False,True,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5791833,-0.9565645,-0.11095342,-0.43412268,-1.2806216,-0.40871802,-0.3409789,-0.33709905,0,-0.71094257,-0.46496508,-0.60594267,-0.22658063,True,True,True,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.83223647,1.1753724,-0.11095342,-0.02667429,1.9715375,-0.19269484,-0.3409789,-0.33709905,0,-1.0113933,0.34429038,0.45879254,-0.22171357,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.1355343,1.1753724,-0.11095342,0.38077414,-0.14449632,-0.5818483,1.6647792,2.545732,0,1.2164716,-0.6740038,-0.19096595,-0.23283829,True,False,False,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.27574262,0.37589598,-0.11095342,-0.23039849,0.38096178,-0.5872577,1.6647792,-0.33709905,1,-0.6481576,-0.61422724,-0.34189707,-0.243963,True,False,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.55699307,1.1753724,-0.11095342,-0.02667429,0.59398526,0.2566613,-0.3409789,-0.33709905,0,-0.41278538,0.09783152,0.03886861,-0.22101828,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0121356,-1.4895487,-0.11095342,-0.02667429,-0.93978405,-0.67377514,-0.3409789,-0.33709905,0,1.8431749,-0.58953947,-1.2495801,-0.22519006,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.43412268,0.06852719,1.822121,-0.3409789,-0.33709905,0,0.3534403,1.3291694,0.21403258,-0.2314477,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.3274086,-0.9565645,-0.11095342,0.58449835,1.0910401,0.039683554,-0.3409789,-0.33709905,1,-0.13756339,0.022991223,2.6529117,-0.23561947,True,True,True,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,-0.6378469,1.2472575,-0.579971,-0.3409789,-0.33709905,0,-0.45808235,-0.33817893,-1.0598261,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,0.99194676,0.7217993,0.08645833,-0.3409789,-0.33709905,0,-1.0142602,0.038234252,1.072663,-0.2314477,True,True,True,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.109552994,0.90888023,-0.11095342,0.58449835,-0.31491497,-0.57484806,-0.3409789,-0.33709905,0,-0.9420144,-0.6457295,-0.049845353,-0.23075241,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.02667429,-0.7125589,-0.42268682,1.6647792,2.545732,0,-0.8130041,-0.38331026,-0.63411653,-0.2314477,True,False,False,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.3708048,-1.2230566,-0.11095342,-0.02667429,0.93482286,-0.10827751,-0.3409789,-0.33709905,0,-0.15113337,-0.14258993,-0.3896081,-0.22449476,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6328912,-0.6900724,-0.11095342,0.78822255,-0.6699542,-0.42892346,-0.3409789,-0.33709905,0,-0.9574956,-0.3167789,-0.19322991,-0.23422888,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.08160084,1.1753724,-0.11095342,1.6031194,-0.9539855,0.9107128,-0.3409789,-0.33709905,1,0.029003251,-0.6224166,1.0953865,-0.22519006,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0766462,-1.2230566,-0.11095342,-0.6378469,0.06852719,-0.5118771,1.6647792,2.545732,0,1.8431749,-0.43101197,-0.723669,-0.23701005,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.2230566,-0.11095342,-0.8415711,-0.8971793,-0.8389824,-0.3409789,-0.33709905,0,-0.9425878,-0.8076045,0.7214966,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.42810926,1.1753724,-0.11095342,-1.0452954,-0.5563417,-0.5197365,-0.3409789,-0.33709905,0,1.8314207,-0.54135954,-1.3881853,-0.24118182,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.3866987,0.37589598,-0.11095342,0.17704992,-0.03088362,-0.40143132,-0.3409789,-0.33709905,1,-0.6398436,-0.49060923,-0.669753,4.2177405,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.49356204,0.37589598,-0.11095342,0.38077414,-0.9539855,-0.57564354,-0.3409789,-0.33709905,1,0.12007497,-0.36412197,-0.07248502,-0.3273983,True,True,True,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.8145647,-0.9565645,-0.11095342,-0.8415711,1.0058306,0.27868044,-0.3409789,-0.33709905,0,-0.6190108,1.2157135,1.0646133,-0.22171357,True,True,True,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.37751487,0.37589598,-0.11095342,-0.6378469,0.40936503,-0.6442466,-0.3409789,-0.33709905,0,-0.335857,-0.5596512,-0.27490044,-0.24813476,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7353856,0.6423881,-0.11095342,-1.0452954,-0.740962,-0.5302688,-0.3409789,-0.33709905,0,-1.0041305,-0.5411802,-0.85338587,-0.24465829,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6789911,-0.42358032,-0.11095342,-1.0452954,-0.45693067,-0.4735345,-0.3409789,-0.33709905,0,-0.14348832,-0.4169047,-0.88927394,-0.243963,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8769554,0.90888023,-0.11095342,0.99194676,1.0058306,3.0753672,-0.3409789,-0.33709905,0,-0.27536553,-0.29998168,0.2571318,-0.220323,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.8415711,0.4519696,0.107204705,-0.3409789,-0.33709905,1,-0.027187906,-0.75559884,-0.09722095,-0.2314477,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.4531286,0.90888023,-0.11095342,-0.43412268,-0.07348849,0.36077496,-0.3409789,-0.33709905,1,-0.31578875,-0.06511947,0.5653667,-0.23492417,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9783139,-0.15708822,-0.11095342,-0.43412268,3.5053067,-0.15209307,1.6647792,2.545732,0,-1.3469156,-0.03971442,-0.10501906,-0.26065007,True,False,False,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.20734605,-0.9565645,-0.11095342,-0.8415711,-0.76936525,-0.14286539,-0.3409789,-0.33709905,1,-0.33031434,0.26909143,-0.39472297,-0.2314477,True,True,True,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.85977495,-0.9565645,-0.11095342,-0.02667429,-1.2096138,-0.62248194,-0.3409789,-0.33709905,0,-0.91019183,-0.46012315,-0.5456541,4.245552,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004346831,0.90888023,-0.11095342,-0.6378469,-0.08768984,-0.94567347,-0.3409789,-0.33709905,0,-0.5213452,-0.9118549,0.33955696,-0.22379947,True,True,True,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.23355971,1.1753724,-0.11095342,-0.43412268,-0.34331822,0.40385866,-0.3409789,-0.33709905,0,1.8431749,0.51549053,0.6232236,-0.2314477,True,True,True,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,1.3993952,-0.3291166,-0.040374514,-0.3409789,-0.33709905,1,0.8606897,0.59840065,1.5745927,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.765215,1.1753724,-0.11095342,-0.43412268,-1.3232263,-0.19819963,-0.3409789,-0.33709905,0,-0.55202097,-0.299623,-0.98293513,4.4471874,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.88362837,-0.42358032,-0.11095342,0.38077414,-0.7551636,-0.6426874,3.6705375,5.428563,0,-0.72995967,-0.6118959,-0.6638835,-0.2703842,True,False,False,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,2.0105677,0.29575232,2.1815233,-0.3409789,-0.33709905,1,1.2520211,1.8669196,2.2713075,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.48854026,-1.4895487,-0.11095342,0.58449835,0.38096178,0.08474008,1.6647792,2.545732,1,1.8431749,-0.12788488,-0.97010595,-0.23770535,True,False,False,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8472959,-1.4895487,-0.11095342,-1.0452954,1.588095,1.2052348,-0.3409789,-0.33709905,1,-1.1827381,-0.08753569,-0.8185879,-0.220323,True,True,True,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.64250785,1.1753724,-0.11095342,-0.02667429,0.04012422,-0.3929673,-0.3409789,-0.33709905,0,0.0054947054,-0.087416135,-0.5506851,-0.26065007,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.15708822,-0.11095342,-1.2490195,-0.613148,-0.35720208,-0.3409789,-0.33709905,0,-1.1543558,-0.57244337,-1.142922,-0.2314477,True,True,True,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.47093895,1.1753724,-0.11095342,0.17704992,0.40936503,-0.6615246,-0.3409789,-0.33709905,0,-1.0265878,-0.63425237,-0.6554984,-0.23561947,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1001481,-0.42358032,-0.11095342,-0.23039849,0.5513807,0.009454948,-0.3409789,-0.33709905,0,0.51016396,0.6438309,1.7813684,-0.22310416,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-0.42358032,-0.11095342,0.58449835,-0.44272918,1.8865557,-0.3409789,-0.33709905,1,-0.5136046,0.24805008,-0.89656895,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.368319,1.1753724,-0.11095342,-0.23039849,0.26734936,-0.21258208,1.6647792,2.545732,0,0.13851868,-0.27421796,-0.4094807,4.40547,True,False,False,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.1856771,-1.4895487,-0.11095342,-0.02667429,-1.1812106,0.059316233,-0.3409789,-0.33709905,0,1.8431749,0.8061841,0.36018422,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.04723278,-0.6900724,-0.11095342,-0.43412268,1.6875061,-0.47719374,-0.3409789,-0.33709905,0,-1.0137824,-0.28085318,0.13814776,-0.23075241,True,True,True,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.6939948,-1.2230566,-0.11095342,1.195671,-0.49953538,0.1491429,-0.3409789,-0.33709905,0,-0.2346556,-0.57662773,2.0057526,-0.25230652,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.4291327,-1.4895487,-0.11095342,-0.43412268,-1.2522185,-0.84770095,-0.3409789,-0.33709905,1,-0.44479907,-0.77401,0.023440097,-0.25647828,True,True,True,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09139329,0.90888023,-0.11095342,-0.43412268,-0.03088362,0.7862982,-0.3409789,-0.33709905,1,1.0595567,1.2843968,-0.32445616,-0.31488302,True,True,True,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.29468068,0.10940389,-0.11095342,0.38077414,-0.6699542,0.059061676,-0.3409789,-0.33709905,0,1.8431749,0.5282827,1.4826925,-0.22171357,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,1.195671,0.42356637,-0.5709979,1.6647792,-0.33709905,0,-0.714574,-0.34170574,0.3207744,-0.2314477,True,False,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,-1.4895487,-0.11095342,-0.43412268,3.036655,-0.104363695,-0.3409789,-0.33709905,0,0.20675078,0.16292822,-0.33535674,-0.2314477,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.64499366,0.37589598,-0.11095342,-1.656468,-1.0960011,-0.74317366,-0.3409789,-0.33709905,0,-0.84262866,-0.6060378,-1.2876483,4.3498464,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.44821543,1.1753724,-0.11095342,-0.8415711,-0.07348849,-0.10757747,-0.3409789,-0.33709905,0,-0.63038284,-0.21910396,-0.026618728,-0.22658063,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.74794006,-0.9565645,-0.11095342,-0.02667429,0.1821399,-0.4944718,1.6647792,2.545732,0,-0.3907103,-0.27445707,0.109135434,-0.23561947,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.223477,-0.9565645,-0.11095342,0.17704992,-0.68415576,-0.4517699,-0.3409789,-0.33709905,0,-0.86183685,-0.16124022,-0.85179275,-0.232143,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.19261314,1.1753724,-0.11095342,-0.6378469,-0.30071336,1.091098,-0.3409789,-0.33709905,1,1.735762,0.3048976,0.8798904,-0.28846183,True,True,True,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5994462,-0.15708822,3.571129,-0.8415711,-1.891289,-0.6375644,1.6647792,-0.33709905,1,-0.11309922,-0.77120054,-0.701197,-0.29958653,False,False,True,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4693489,1.1753724,-0.11095342,-0.43412268,-0.4853339,-0.5089497,-0.3409789,-0.33709905,0,0.3770444,-0.44834718,3.1474628,-0.22310416,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.6378469,1.0200323,-0.32111868,1.6647792,2.545732,0,-1.0167449,-0.6361054,-0.37954602,-0.2314477,True,False,False,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.037710525,-1.2230566,-0.11095342,0.58449835,-1.0675981,-0.4342373,-0.3409789,-0.33709905,0,-0.18658732,-0.4324466,0.10435595,-0.24048653,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.9543017,1.1753724,-0.11095342,3.6403613,0.05432584,1.5174167,-0.3409789,-0.33709905,1,1.4246082,1.0824715,2.5594184,-0.2919383,True,True,True,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.04344134,1.1753724,-0.11095342,-1.656468,0.21054287,-0.7247501,-0.3409789,-0.33709905,1,0.15438215,-0.7342586,-1.4530857,-0.24883005,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.08634641,-1.4895487,-0.11095342,-1.0452954,3.1502674,0.61574525,-0.3409789,-0.33709905,0,-0.7335911,1.162034,1.3343607,-0.22379947,True,True,True,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.15614907,0.90888023,-0.11095342,0.58449835,-0.613148,1.2047894,-0.3409789,-0.33709905,1,-0.6355432,-0.5078847,0.4887272,-0.22240888,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.09515963,0.37589598,-0.11095342,0.38077414,-0.7835667,-0.1971814,-0.3409789,-0.33709905,0,-0.43877858,0.14415838,-0.108289234,-0.24674417,True,True,True,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.74733746,1.1753724,-0.11095342,0.58449835,0.87801665,-0.18165345,-0.3409789,-0.33709905,0,-0.91544783,-0.5932456,-1.0547112,-0.2196277,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.258797,1.1753724,-0.11095342,-0.8415711,-0.3291166,-0.2242917,-0.3409789,-0.33709905,1,1.7544923,-0.34672698,-1.2939371,-0.24813476,True,True,True,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1485913,0.37589598,-0.11095342,0.38077414,0.1821399,0.42135942,-0.3409789,-0.33709905,1,1.1104919,1.042481,-0.08648807,-0.303063,True,True,True,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.63115865,-0.42358032,-0.11095342,-0.6378469,-1.6072577,-0.57128423,-0.3409789,-0.33709905,1,0.30546758,-0.29782972,-0.3984124,-0.27455595,True,True,True,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.009764355,-0.42358032,-0.11095342,1.3993952,-0.30071336,0.015787045,-0.3409789,-0.33709905,1,0.9772768,0.6414398,0.5271308,-0.27664182,True,True,True,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.860704,-0.9565645,-0.11095342,2.6217403,0.29575232,0.36828437,1.6647792,2.545732,0,-0.6255091,0.34949094,0.03727545,4.3359404,True,False,False,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.47000992,-0.42358032,-0.11095342,-1.0452954,-1.1528076,-0.20484993,-0.3409789,-0.33709905,0,-0.74008936,0.2543864,-0.004482162,4.2177405,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.32543907,1.1753724,-0.11095342,-0.6378469,-0.45693067,0.95907855,-0.3409789,-0.33709905,1,0.84492177,0.33341104,0.40797907,-0.22379947,True,True,True,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.8084944,-0.9565645,-0.11095342,2.0105677,-0.24390712,0.14949292,-0.3409789,-0.33709905,0,0.44814342,0.5406565,-0.23121426,4.356799,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,1.195671,-1.1812106,0.34893808,-0.3409789,-0.33709905,1,0.90675116,-0.23087995,-0.4413439,-0.2314477,True,True,True,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.6196146,1.1753724,-0.11095342,0.58449835,2.1987622,1.2789927,-0.3409789,-0.33709905,0,1.8431749,1.5372517,0.8839152,-0.22936182,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.65096956,-0.6900724,-0.11095342,-1.656468,-0.25810874,-0.59906274,-0.3409789,-0.33709905,0,-1.2056732,-0.28802636,-0.44176316,-0.2300571,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0905255,-1.4895487,-0.11095342,-0.43412268,-0.21550415,0.35520652,-0.3409789,-0.33709905,0,-0.7256593,-0.06386416,-0.609716,-0.22449476,True,True,True,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.08828578,-0.9565645,-0.11095342,-0.43412268,-0.49953538,-0.65350604,1.6647792,2.545732,0,-0.18381599,-0.4799092,-0.26433524,-0.23561947,True,False,False,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9266399,1.1753724,-0.11095342,-0.02667429,2.2413669,0.25188836,-0.3409789,-0.33709905,0,-1.1156527,-0.29316714,-0.8379574,4.3637524,True,True,True,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7259447,-1.4895487,-0.11095342,-0.8415711,1.3608699,-0.6109633,-0.3409789,-0.33709905,1,-0.33528364,-0.5773451,-1.0818789,-0.23909594,True,True,True,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.0945178,-0.9565645,-0.11095342,0.78822255,0.025922595,0.7469374,-0.3409789,-0.33709905,0,-0.72116786,-0.059679795,-1.063264,4.419376,True,True,True,-1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.3458886,-1.2230566,-0.11095342,-0.43412268,-0.38592282,-0.1459519,-0.3409789,-0.33709905,0,1.7976869,-0.88029283,-1.429272,-0.23770535,True,True,True,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.20734605,1.1753724,-0.11095342,-0.43412268,-0.47113228,0.33913764,-0.3409789,-0.33709905,0,0.36911267,0.8935774,0.11634659,-0.2314477,True,True,True,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7393026,-1.2230566,-0.11095342,0.99194676,-0.34331822,-0.39401737,-0.3409789,-0.33709905,0,-0.6212087,-0.027818877,0.17680289,-0.23422888,True,True,True,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
